beta_log__,sigma_log__,gamma_log__,kappa_log__,tint_log__,dispersion,beta,sigma,gamma,kappa,tint
-15.879158761262467,-1.952097078513902,-1.0403567533267495,-2.1356457921351755,2.0966517705422505,6.100916238128221,1.269898390381185e-07,0.14197602431140033,0.35332860831506924,0.11816825360164061,8.138873424862439
-16.12758879556727,-1.9394377156807687,-1.5696121144499435,-2.557150300266415,2.3737035518608467,7.3436574230899545,9.905517730393835e-08,0.14378477497651596,0.20812589572977913,0.0775253499276467,10.73708408616606
-15.990744595277993,-2.0998504581003594,-1.4668460829720804,-2.6263536181925926,2.4182111424410144,6.525218987466051,1.1358156823477539e-07,0.12247474198918738,0.23065179584932752,0.07234176759636783,11.225760057153511
-15.981633431820066,-1.921034855041482,-1.2734831419291976,-2.337045011252303,2.19316587578389,5.73277168761098,1.1462115720967719e-07,0.1464553236519279,0.27985514696893316,0.09661270629658666,8.96354571460418
-15.912009857930245,-2.3273682586595275,-1.4152731300662167,-2.6982761909505637,2.657277657161456,5.912346692590619,1.2288586269756526e-07,0.09755214156338494,0.24285927222016,0.06732146211936535,14.25742262636711
-15.91454364268375,-2.1341981703418114,-1.33818237782943,-2.5044398650611255,2.2772061887018973,6.73644333308574,1.2257489050691044e-07,0.118339440417826,0.2623220378713473,0.08172136015667752,9.749404329195208
-16.06655548339853,-1.9990685932761394,-1.4932828823136581,-2.4725654205518635,2.261509762109969,5.81189317449431,1.0528914775241343e-07,0.1354613941505545,0.22463399676289927,0.08436814137069616,9.597568278942004
-15.89645706222336,-2.1260107341671945,-1.1813336756947013,-2.4140257023490004,2.5091616916737602,7.024403066161331,1.2481202116363053e-07,0.11931231426983302,0.30686920157145503,0.08945445174015688,12.294619057690493
-15.989592370985608,-2.023875298948556,-1.383182431684361,-2.4868585484769086,2.314630471211137,6.663207519914544,1.1371251510245633e-07,0.1321423803163223,0.25077919412863847,0.0831708337522097,10.121182159441506
-16.053848158693157,-1.9841860943986913,-1.3803814932871055,-2.3679440347227354,2.3678321970584917,7.095902231586844,1.066356281037212e-07,0.13749247448400984,0.2514825958352668,0.09367311711204725,10.674227562998004
-16.009327478642472,-1.9804388748919706,-1.453224422678469,-2.5546964174419484,2.193646957209281,7.816021569219797,1.1149038548006832e-07,0.13800865548417726,0.23381515242970913,0.07771582165436652,8.967858947378017
-16.10486156241613,-1.8241582887980468,-1.3203854515535496,-2.1928967159260657,2.218634195310205,5.471621928594688,1.0133220466789221e-07,0.1613533999523766,0.2670323540906835,0.11159302668082165,9.194764034077581
-16.120106706942295,-1.910707542825123,-1.4764387711011089,-2.374720456620937,2.2709456149004787,5.754836086572575,9.979909648342239e-08,0.14797565043741337,0.22844980350378527,0.09304049442990334,9.688558128674538
-16.10895077832871,-1.656651118606128,-1.2588151819777396,-2.129124979650796,1.9319086214587582,6.251908773296049,1.0091868147315525e-07,0.1907768003903849,0.28399030407698234,0.11894132441056482,6.902672265333606
-16.04620449439854,-1.8794576583645135,-1.514633614616872,-2.5450001135590394,2.0054378239701642,6.295587468267099,1.0745383812445467e-07,0.15267288416945995,0.2198887341089167,0.07847304306939681,7.429345930527735
-15.99989929070332,-2.130868594505354,-1.3566878458963907,-2.4647846359068954,2.563759258450819,6.061562189874408,1.1254650862826225e-07,0.11873411724774112,0.2575122863859613,0.08502715219551132,12.984537915391428
-15.657189620377158,-2.520534529677315,-1.315683967826945,-2.8205105880870502,2.4290412724423884,5.779896318532956,1.5855098548404802e-07,0.08041661019439085,0.26829075822321885,0.05957551639299301,11.347997225366491
-16.260462307006915,-1.836765530199988,-1.8363182917108203,-2.7369371420027484,2.3579511255208456,4.460422609236867,8.67303196217258e-08,0.159331947929459,0.1594032232464716,0.06476841987640074,10.56927413692543
-15.865139460378668,-2.1922264526840465,-1.3040159319323914,-2.596990800937918,2.3962838645972684,5.693661845282166,1.287826856650673e-07,0.11166784845701345,0.27143951862161125,0.07449741881778933,10.982288783620005
-15.99047427887768,-2.3883342097046616,-1.6988889900133661,-2.9551593928686226,2.681490021220547,5.2604005839650405,1.1361227534557331e-07,0.09178244691594174,0.18288660006119864,0.0520703602703848,14.606841593083749
