beta_log__,sigma_log__,gamma_log__,kappa_log__,tint_log__,dispersion,beta,sigma,gamma,kappa,tint
-16.0989812796603,-0.5699532731369248,-0.8604634516094312,-1.0164893360640292,2.5177414193067373,39.12940286342383,1.0192982204115845e-07,0.5655518645466704,0.4229660126075692,0.361863092550974,12.400557351552713
-16.290246859891024,-0.41223408271876316,-1.135659341199627,-1.1455091233477255,2.4976909153824494,49.24638715704993,8.418518680214462e-08,0.6621692555294018,0.32121026433802224,0.3180619437999362,12.154396004059702
-16.13409005712673,-0.6026526223175585,-0.9301438239893034,-1.0816316314985266,2.5739842250189744,42.55240127017013,9.841328251131731e-08,0.5473577752243785,0.3944969681635242,0.33904188268201346,13.117985467198045
-16.26745471989127,-0.34836882862459206,-1.0516118429869008,-1.0687265637628272,2.569491043397072,36.57976257147712,8.612598077308301e-08,0.7058384947580632,0.34937415873601463,0.3434455951306798,13.059176195290416
-16.205584923545892,-0.890535398395548,-1.2228280935505562,-1.4217789781570276,2.6236565887286587,38.433051535401304,9.16228700361306e-08,0.4104359471682285,0.29439640792294175,0.24128439519784278,13.786041416862242
-16.089810622542664,-0.9040199897109821,-1.0038378735616436,-1.2723363050449297,2.6329218734804916,32.9603967417882,1.0286888481920402e-07,0.40493853464132695,0.366470272226087,0.28017627928172284,13.91436658278136
-16.123357305753217,-1.1061502599510986,-1.190026693807248,-1.5002466323200505,2.6665183629655207,29.788534709727244,9.947521634644334e-08,0.3308301226570027,0.3042131433513072,0.22307513582502636,14.38978187898639
-16.06140470329654,-1.1132965803022767,-1.1022338046194775,-1.4888205905511398,2.6671841384931483,32.09378118892276,1.0583286808946006e-07,0.32847433226092354,0.3321283446094763,0.22563861898796903,14.399365433503354
-16.102621700097053,-1.0259615434195224,-1.1342865807281848,-1.4566048268782175,2.6075454833323843,37.26252214868955,1.0155942923571196e-07,0.35845163283800424,0.3216515118862299,0.23302609712079744,13.565712686130613
-16.35009244433319,-0.5297819229254364,-1.2764644925083488,-1.3040986991494021,2.674563641699043,36.148313924192664,7.929486659917268e-08,0.5887333449255567,0.2790220431687709,0.2714170532577788,14.50601863670894
-16.228047583354147,-0.3480930019501976,-0.9903699984259473,-1.0259290947741482,2.5009743907332416,40.53310811966327,8.958771969320744e-08,0.7060332106954221,0.37143923366232034,0.35846326429663355,12.19437025506249
-16.30246898100662,-0.6008098669375649,-1.2298088569691894,-1.2848029466301532,2.6135852899181775,42.29523904572664,8.316252751612946e-08,0.5483673516249374,0.29234845270993187,0.2767051039332763,13.647894899461203
-16.085102882308885,-0.6740004035648481,-0.8832771095402846,-1.0866335487314813,2.5727742723665843,29.086144893978698,1.0335430653020531e-07,0.5096656260080752,0.41342584748308814,0.33735025745793384,13.10212292428614
-16.23097484136787,-0.6129059387222833,-1.1013212854988847,-1.200144394261394,2.590213788050552,31.060970415434998,8.932585677994833e-08,0.5417742166813909,0.33243155639665983,0.3011507243361906,13.33262165372364
-16.228659610481756,-0.47986018082247306,-1.0343666713948263,-1.097151072527645,2.5920053278681725,34.43911254163301,8.953290635379091e-08,0.6188699156397552,0.3554514272099062,0.3338207614123153,13.356528985363397
-16.257125485384897,-0.27090608452092635,-0.9794676101487982,-0.9712538826050172,2.6045268328942868,42.824699425885356,8.702020660913193e-08,0.7626881212619635,0.3755109638698043,0.378608010352818,13.524824286528977
-16.110513045979122,-0.8691106969097826,-1.0447970394138224,-1.3035944819289602,2.6240760924985427,28.786036194716136,1.0076114257277305e-07,0.4193242898701645,0.3517632061999923,0.27155394091761054,13.791825926435347
-16.23544402186837,-0.559332631480967,-1.0709519590911092,-1.1349889220148197,2.567476759619818,37.400761343070606,8.892753415348812e-08,0.5715903980268735,0.34268214271455283,0.32142568206361094,13.032897783510245
-16.228107304891566,-0.5348995496820422,-1.0585881984756984,-1.1359137635620566,2.566806777120861,37.395085126142725,8.958236953661492e-08,0.5857281237660854,0.34694528260873847,0.3211285516589399,13.02416889451255
-16.15333888294829,-0.5702644520293288,-0.9355997392797654,-1.0694244680358986,2.6240267397830177,37.223050029888554,9.653705786918059e-08,0.5653759041228685,0.39235048695722197,0.3432059866039034,13.791145279169863
-16.270384828906472,-0.4074792934549603,-1.081713768492906,-1.1014162986790907,2.5399834916501405,36.447026498593594,8.587399161851189e-08,0.665325227842193,0.3390140359444406,0.3323999725177519,12.679461652117144
