beta_log__,sigma_log__,gamma_log__,kappa_log__,tint_log__,dispersion,beta,sigma,gamma,kappa,tint
-16.119781920720886,-0.8961380526664073,-1.062326285072839,-1.3008828028875332,2.590662503467246,44.66425821297154,9.983151511914738e-08,0.4081428461802503,0.34565079206411253,0.27229130734652557,13.338605549037256
-16.259214143900437,-0.38331252362781437,-1.0447169962275835,-1.0712592805766317,2.5755834398234483,42.85585704260217,8.683864079407328e-08,0.6815998499384266,0.3517913635747061,0.34257684531029786,13.13898072725282
-16.112759359211076,-0.6029353734998998,-0.899610982015017,-1.0643840579527193,2.540975429398792,32.49441887917437,1.0053505551119221e-07,0.547203031044351,0.4067278534184845,0.3449402525534888,12.692045128743414
-16.315519012538843,-0.5779430805518176,-1.2425793420375737,-1.2890192929827367,2.5911503389642254,40.66474690865307,8.208430463309065e-08,0.5610512176590455,0.2886387588709611,0.27554087549748824,13.345114181746238
-16.317345186360164,-0.4986028040481283,-1.1870556361810607,-1.2091181512521518,2.6346168913877612,29.39210715503229,8.193454121346713e-08,0.607378694192283,0.3051183221341623,0.2984603603090874,13.937971683189813
-16.278701833290622,-0.556767311963252,-1.16600985516927,-1.222654032107401,2.6045975424676615,44.11882789629159,8.51627390988237e-08,0.5730585924197706,0.31160782431698414,0.29444765544654405,13.525780654896048
-16.30499229798236,-0.5204331554184385,-1.1939205282504979,-1.2209966058030373,2.5949108657210282,44.565513246015485,8.295294662940955e-08,0.5942630839384637,0.3030308909769148,0.29493608539244726,13.395393319468528
-16.23834753737097,-0.46999516521884427,-1.0408094390031628,-1.095484386138858,2.602357940382037,42.32623844367546,8.866970616438006e-08,0.6250052900391946,0.3531686977123684,0.3343775998402692,13.495522184445989
-16.191222048510657,-0.7706272313250665,-1.1091391931610568,-1.2605981576036542,2.5999448725230567,31.936786999322837,9.294833381817244e-08,0.462722743070929,0.3298427698174458,0.28348440742154046,13.46299583355163
-16.179960121019707,-0.3992438281686309,-0.9189214128401119,-1.0018092613959624,2.5554521263391363,37.90296935261796,9.400102776934841e-08,0.670827114863874,0.39894911049717857,0.3672144528504108,12.87712042687864
-16.115629668120786,-0.6068101876891622,-0.9063856594693053,-1.0693977948128168,2.531585284053387,35.647541442201295,1.0024690258740562e-07,0.5450868235783713,0.40398171600063526,0.343215141135837,12.573422792368035
-16.117043998224656,-0.6762799433104273,-0.9287607305258728,-1.1131521560981124,2.597978403936793,41.554459322924004,1.0010522059143013e-07,0.5085051461391438,0.3950429718415537,0.3285217753308301,13.436547288807185
-16.14808000114809,-1.100956251648318,-1.2501225328730161,-1.5808892215080697,2.676918785116917,26.507858787442206,9.704607209557847e-08,0.33255292731864095,0.2864696927550453,0.20579202212708933,14.540222652892583
-16.236257596905297,-0.010597604160718501,-0.8662163063160427,-0.8308541194296145,2.4913635543785086,33.622095517412355,8.885521435438618e-08,0.989458352602601,0.4205397362903011,0.4356770071618827,12.07773354405525
