beta_log__,sigma_log__,gamma_log__,kappa_log__,tint_log__,dispersion,beta,sigma,gamma,kappa,tint
-18.75714450467074,-2.0635660762096495,-1.1115624966114248,-1.9967392105646833,2.8846141360799873,30.282951007411413,7.142917685276843e-09,0.12700026877214923,0.3290444283977084,0.1357773033740561,17.896660587413766
-18.943976636273998,-1.9289976213858422,-1.3979808963646945,-2.117127982733317,2.871265433666503,31.2733247415674,5.9256429782687964e-09,0.14529376487779916,0.24709537176715762,0.12037685693478523,17.659350803678358
-18.908037058066366,-1.5557978984823941,-0.9010933466476736,-1.6182862819762798,2.6833176670630134,37.11152639988452,6.142481286698618e-09,0.21102094216120212,0.4061253810856228,0.1982381324145421,14.63356213680037
-18.764798005655702,-2.0406837572732206,-1.1170890854563906,-1.999462427280219,2.865904030494493,29.426545801552123,7.088458027096676e-09,0.12993983319048077,0.3272309509182109,0.13540805535130382,17.564925257161807
-18.831014807302356,-2.1367526290257617,-1.3914687678755484,-2.1953522905981893,2.8999601286561547,29.302307570805908,6.634285859375405e-09,0.11803753297580903,0.24870973935661783,0.11131933784013637,18.173420756289687
-18.841602397859848,-2.1104575491607447,-1.39489494988149,-2.226231463645432,2.90392699810522,29.21122195442053,6.564415290233336e-09,0.12118250679231334,0.24785907262460186,0.10793441944616544,18.245655522091482
-18.837285628234653,-2.125300312927658,-1.3970779308976091,-2.21207241756233,2.903170325554124,29.216901044030863,6.592813609166644e-09,0.11939710638752302,0.24731859111945656,0.10947353837973073,18.231854757369558
-18.98318589536719,-1.660175791813963,-1.1771554105796023,-1.8404366929051799,2.7448332070110806,31.238244073882516,5.6977988955079365e-09,0.19010555816304106,0.3081540648316977,0.15874808680481345,15.56201808019642
-18.91985554093068,-1.713964042900607,-1.0285952464008545,-1.73233170255419,2.7937185511434595,31.536317134294773,6.0703137721415685e-09,0.18015025200974638,0.3575088197936749,0.17687151701717846,16.341674310142462
-18.908993704311925,-1.6822547709157127,-1.021506311826798,-1.7868574540668634,2.804348186222016,31.90781856876452,6.136607914854774e-09,0.18595421882480698,0.3600521806351933,0.16748567494899394,16.516306840371275
-18.88242104157296,-1.71028572947035,-0.9528047182740422,-1.6919828201048166,2.7752119864305693,35.21108672586415,6.301859794905435e-09,0.18081412131235197,0.38565784355598876,0.18415401745768947,16.042027327343064
-18.75546973798287,-1.5859823587482558,-0.6611246733604382,-1.5461350507396234,2.67735703968739,37.205916655264346,7.154890428847917e-09,0.2047465597171716,0.5162703723220651,0.21306988878286662,14.546596368478887
-18.823767890231746,-1.4752445553975215,-0.6771501433835794,-1.4902858721817511,2.6656427655858916,38.70187919570534,6.682538609483049e-09,0.2287227848134516,0.5080628374002352,0.22530823697486912,14.37718773818269
-18.859267552790005,-1.4235870476417318,-0.688103146777238,-1.4668527111403027,2.6614837050149247,37.863591289010515,6.449472110702558e-09,0.24084853040141022,0.5025283881683618,0.2306502670554904,14.317516318079964
