1.700000000000000000e+01
2.200000000000000000e+01
3.000000000000000000e+01
3.100000000000000000e+01
5.300000000000000000e+01
6.500000000000000000e+01
8.500000000000000000e+01
1.570000000000000000e+02
2.180000000000000000e+02
2.930000000000000000e+02
4.140000000000000000e+02
6.900000000000000000e+02
8.390000000000000000e+02
1.011000000000000000e+03
1.138000000000000000e+03
1.447000000000000000e+03
1.634000000000000000e+03
2.133000000000000000e+03
2.106000000000000000e+03
2.729000000000000000e+03
3.002000000000000000e+03
3.706000000000000000e+03
4.318000000000000000e+03
5.114000000000000000e+03
5.672000000000000000e+03
6.534000000000000000e+03
6.819000000000000000e+03
7.333000000000000000e+03
7.545000000000000000e+03
7.695000000000000000e+03
7.800000000000000000e+03
7.754000000000000000e+03
7.640000000000000000e+03
7.561000000000000000e+03
7.363000000000000000e+03
6.959000000000000000e+03
6.574000000000000000e+03
6.300000000000000000e+03
5.879000000000000000e+03
5.582000000000000000e+03
5.265000000000000000e+03
5.026000000000000000e+03
4.774000000000000000e+03
4.588000000000000000e+03
4.634000000000000000e+03
4.583000000000000000e+03
4.655000000000000000e+03
4.484000000000000000e+03
4.549000000000000000e+03
4.301000000000000000e+03
4.302000000000000000e+03
3.961000000000000000e+03
3.959000000000000000e+03
4.129000000000000000e+03
4.191000000000000000e+03
3.583000000000000000e+03
3.625000000000000000e+03
3.245000000000000000e+03
2.950000000000000000e+03
2.362000000000000000e+03
1.653000000000000000e+03
1.278000000000000000e+03
1.404000000000000000e+03
1.220000000000000000e+03
1.222000000000000000e+03
1.058000000000000000e+03
1.144000000000000000e+03
1.091000000000000000e+03
9.990000000000000000e+02
9.890000000000000000e+02
1.346000000000000000e+03
1.243000000000000000e+03
1.195000000000000000e+03
1.156000000000000000e+03
1.046000000000000000e+03
1.017000000000000000e+03
9.940000000000000000e+02
5.950000000000000000e+02
5.720000000000000000e+02
5.520000000000000000e+02
4.990000000000000000e+02
6.630000000000000000e+02
6.560000000000000000e+02
6.310000000000000000e+02
5.950000000000000000e+02
6.940000000000000000e+02
6.550000000000000000e+02
7.480000000000000000e+02
5.870000000000000000e+02
6.150000000000000000e+02
5.750000000000000000e+02
6.050000000000000000e+02
4.860000000000000000e+02
5.080000000000000000e+02
3.930000000000000000e+02
3.440000000000000000e+02
