beta_log__,sigma_log__,gamma_log__,kappa_log__,tint_log__,dispersion,beta,sigma,gamma,kappa,tint
-17.15935210215731,-2.2135660536075967,-0.6146845845491076,-2.242745413619664,2.5763861017354435,11.760067063478898,3.5301086227711686e-08,0.10931014681094871,0.5408114486972544,0.10616663258912185,13.149531120277905
-17.01494141057135,-2.2651832287815887,-0.4843217842654046,-2.2317746908846328,2.4652322199574623,12.124719549347596,4.078541028376803e-08,0.10381101163290105,0.6161149139260411,0.10733776964275449,11.76621418450927
-17.488156918820845,-2.1369814941306062,-1.2254143289653479,-2.582989671633973,2.4350017739575907,16.222381165885125,2.5409139143945306e-08,0.11801052139457102,0.29363601321048344,0.07554780293439935,11.415838964563163
-17.461695617473268,-2.156109596898996,-1.1459393581948392,-2.4898497947733214,2.4733526177945255,15.878277321811385,2.609047276354967e-08,0.1157746561159183,0.3179251319009063,0.08292242102083403,11.86214951407399
-17.377988441186815,-2.279577262115183,-1.130038719288187,-2.5936953721171294,2.493046671368948,17.847387361552656,2.836844386133465e-08,0.10232745526549077,0.3230207490466434,0.07474332471899112,12.09807889959304
-17.285596994896835,-2.2613755965907436,-0.9177664425571246,-2.471957453730859,2.5434398311373725,16.14366400632582,3.111434111661978e-08,0.10420703926787503,0.39941015105704936,0.08441944999679012,12.723361999650722
-17.28424770334692,-2.2148104117463943,-0.8781830135173629,-2.3735123427323814,2.443422662073849,15.359067485664504,3.1156351770105786e-08,0.10917421043442023,0.4155372517306378,0.09315296586889624,11.512376362082936
-17.402203676238088,-2.1464211535753477,-1.017293814844916,-2.3808126041710076,2.4484149350710305,14.236652550899912,2.768974590458564e-08,0.11690178354857853,0.36157209843641985,0.09247540107350902,11.569992987025326
-17.494927575147674,-2.0581250626485565,-1.1431374243703503,-2.3869826212128498,2.318527735085773,15.364416002417434,2.5237683683225916e-08,0.12769316226885322,0.31881718623662875,0.09190658288642069,10.160704040616283
-17.37761336863932,-1.8676677373438486,-0.7096952075266524,-1.964039769062025,2.2459594532697884,13.983950324542436,2.8379086081519748e-08,0.15448353817598337,0.4917940697507289,0.1402905332698788,9.449477540614156
-17.245329437765164,-2.0265427220198506,-0.6836596827556313,-2.0793709389940416,2.1100444548557338,14.532982309858351,3.2392807233319585e-08,0.13179037037081254,0.5047663233911288,0.12500882564727783,8.248607967153376
-17.230322891276334,-1.9577171734348517,-0.5789264851589404,-1.9764090304695545,2.1580298398337043,15.048412578662523,3.2882577086840284e-08,0.1411803435732367,0.5604997485098618,0.1385659310073919,8.65407094605118
