beta_log__,sigma_log__,gamma_log__,kappa_log__,tint_log__,dispersion,beta,sigma,gamma,kappa,tint
-16.13953611905305,-1.6257064758661106,-1.0295028874837213,-1.4215478094119358,3.036973237078043,47.08221293352878,9.7878774483405e-08,0.19677261098644772,0.3571844773168878,0.24134017905618474,20.842063682991014
-16.111075699479848,-1.6835852576119654,-1.036800971240234,-1.4558219734392492,3.0363005554180806,45.68306093656183,1.0070446490960538e-07,0.18570697372517905,0.35458720417137257,0.23320859382706446,20.828048323461847
-16.021436296248748,-1.8465657878971191,-1.0357764532004916,-1.5367352852254237,3.048435631756478,35.54834720599166,1.1014850939962747e-07,0.15777808036838148,0.354950671316239,0.21508213829625022,21.082338072049453
-15.955438597250685,-1.9112370591272074,-1.001401386470298,-1.6049188182707506,3.061363929685424,31.15569014949759,1.1766330985287616e-07,0.14789731565979644,0.36736426096748054,0.20090586413368436,21.356666297251934
-15.833869310231236,-2.1192481214560375,-0.9743188441532988,-1.6528110533110554,3.101211068134236,35.57167715128082,1.328733643258683e-07,0.1201219116542571,0.3774493678635768,0.19151080416991478,22.22485079816992
-15.823367378103887,-2.1034509306093634,-0.9566884561433012,-1.694331977746542,3.1073142545616803,35.733058331819095,1.3427614443755022e-07,0.12203456794040154,0.38416295434232134,0.18372191837347018,22.360907974738733
-15.787885440087601,-2.0550690312383892,-0.8411938038715583,-1.6168539687790928,3.1163377545111,28.331430509943257,1.391260555819834e-07,0.12808399347565744,0.4311954532423809,0.19852227494975966,22.56359472336304
-15.78661477667309,-2.07832555709888,-0.8598916874123076,-1.636195348761588,3.1263780958198955,31.52682065446188,1.3930295033386038e-07,0.1251395759404323,0.42320791858017526,0.19471947444779422,22.79128203195333
-15.764339602931708,-2.1294467751425583,-0.8977673739195914,-1.6784081917690343,3.0740713745205306,34.56418686120361,1.4244076570325227e-07,0.11890305578625089,0.40747839181843376,0.1866708839160148,21.62978661148942
-15.762953384743913,-2.158295729834937,-0.9084637994633095,-1.6627167269157017,3.071090131651185,34.59539091030617,1.4263835660376268e-07,0.11552183377934475,0.40314305716682375,0.1896231254519368,21.56539898964643
-16.080757036075013,-1.8686848269411154,-1.184586668360794,-1.6358377852383994,3.0569116002425987,42.57401470130649,1.0380444586369927e-07,0.15432649445366187,0.3058725801891677,0.19478911147820022,21.26179074842414
-16.14118235365597,-1.8468513909807254,-1.280130408981211,-1.6847090139053906,3.0731023188751654,38.681476570803504,9.771777561527304e-08,0.15773302489639993,0.2780010442562216,0.18549840155881397,21.608836297315104
