beta_log__,sigma_log__,gamma_log__,kappa_log__,tint_log__,dispersion,beta,sigma,gamma,kappa,tint
-15.92444829257404,-1.8748169455363306,-0.8687579922761474,-1.482043821430288,3.1034560160081552,34.86087833487674,1.213668217562644e-07,0.15338304172567302,0.4194722135753522,0.22717291271897336,22.274800475950915
-16.00188986673986,-1.9107828292957267,-1.1148514677365413,-1.646063406438985,3.004431666584733,45.07278838022814,1.1232269907406019e-07,0.147964510292313,0.3279639885155714,0.19280742108552032,20.174746854337624
-16.12364995465351,-1.7204745176365093,-1.1109226862403299,-1.5220501663678323,3.038480534596908,36.18917004615653,9.944610929305461e-08,0.17898119802291163,0.32925502179828514,0.21826395052633435,20.873502561788126
-15.886270266878418,-1.8873162157437595,-0.8682593617896448,-1.5192918746868556,3.031534943391454,39.18242297350839,1.2608995364716314e-07,0.1514777975278324,0.4196814273651337,0.21886681722420084,20.729026064123687
-15.941437584028987,-2.064054372562846,-1.120495963581738,-1.7015635285861626,3.082015730651703,40.159286177379656,1.1932230209528832e-07,0.12693827014213716,0.3261180118499476,0.18239811632037423,21.80230570859989
-15.91569341903804,-1.7310343801904164,-0.7539156588484848,-1.3794863936232138,3.0306287410438375,44.30609689093236,1.2243403778625672e-07,0.17710112529749447,0.47052054299987833,0.25170779859669545,20.71024988083618
-15.646391176248736,-2.1969644576314105,-0.7636793110269763,-1.6611188497769611,3.098740792560284,29.996965844585418,1.602723668355038e-07,0.11114001705987477,0.46594889836666536,0.18992636211201744,22.17001704723041
-15.677562520259855,-2.419245690406031,-0.9920305634534766,-1.8828467811451448,3.241091109014744,35.093277170570076,1.5535352350961707e-07,0.0889887171923518,0.3708229464951232,0.1521563328421042,25.561597026048453
-15.681718246209101,-2.475409176796393,-1.096448916396325,-1.949400150803112,3.173171972071065,34.068999281620236,1.5470925646650645e-07,0.08412855975914287,0.33405523801666204,0.14235944017567279,23.88312092701679
-15.744072410123845,-2.2322287519954345,-0.9219058444660502,-1.70415653099326,3.155735664373631,30.837477677706083,1.4535709322657262e-07,0.10728904279915906,0.39776024907490026,0.1819257702276411,23.470297003245317
-16.067745508422274,-1.7453749051953413,-1.0622256568574888,-1.530012353276325,3.0034367657384715,36.920917145563976,1.0516392555541141e-07,0.17457952592509085,0.3456855760365475,0.21653299240759646,20.154684963070245
-15.905667301556708,-1.76549437836383,-0.7900756913336552,-1.4121049161182984,2.9944799769684076,42.41099305043345,1.236677501707766e-07,0.17110217635796057,0.45381044446457447,0.24362992250165272,19.974969744211396
-15.9061539972398,-1.7717256471861027,-0.7936248002409648,-1.4115126446673505,2.9957349221375122,42.4621501571044,1.236075762550111e-07,0.17003930765046738,0.4522026765332814,0.24377426028870308,20.000052971740576
-15.876805853646156,-1.7872157538454827,-0.7776422291756159,-1.4172539002695823,2.953710276472469,41.7997601474504,1.2728898619238336e-07,0.16742567561825317,0.4594881027849751,0.2423786999189078,19.17697376935471
-15.837528615652868,-2.243189298235524,-1.0824821289339204,-1.8021718586716016,3.189399683687385,33.31657566757767,1.3238802864072664e-07,0.10611951731184488,0.3387536510178212,0.1649402719706687,24.273851079544855
-15.724946172981397,-2.265795065874032,-0.9337230482192767,-1.745039361159453,3.1621103572148495,35.12183586788177,1.4816398453040602e-07,0.10374751563196509,0.3930874989642844,0.1746381148728395,23.620390830279273
-15.530162859901512,-2.18867918036023,-0.5470015690030035,-1.5457386425761432,3.1502889361152837,42.442864756979745,1.800263046296943e-07,0.1120646681229113,0.5786823507289388,0.2131543681692249,23.342808186977493
-15.654970165605912,-1.9982297141210879,-0.550031441757439,-1.4351549991581676,3.1200036329555485,38.87390735846067,1.5890327302378348e-07,0.13557507756707904,0.576931670349673,0.23807845919389994,22.646461916615422
