beta_log__,sigma_log__,gamma_log__,kappa_log__,tint_log__,dispersion,beta,sigma,gamma,kappa,tint
-17.555949612078912,-2.2788990813125993,-1.6501954256513705,-2.343122475311008,3.2442760631878156,15.155610864738884,2.374367608377223e-08,0.10239687531824192,0.1920123808093342,0.09602732666008211,25.64313932648201
-17.54636434467861,-2.323529709860903,-1.6449059273091264,-2.2788133710660423,3.222956551546714,14.919386895575379,2.397235981455419e-08,0.09792731982855528,0.19303072085899176,0.10240565215579919,25.102226604519764
-17.34870149375022,-2.253236845738633,-1.1489951390470563,-2.0186132939562067,3.226483107260944,22.829394269531633,2.9211554796105032e-08,0.10505861507854858,0.31695510521971004,0.13283954681942237,25.190907281959596
-17.41949596579518,-2.1384923318557605,-1.1075537743874573,-1.8981870632439701,3.259808069887811,25.774062252893362,2.72150429797328e-08,0.11783236126629393,0.33036612349480005,0.14984002361513557,26.044537931697004
-17.397235219408092,-2.1862886134283874,-1.1402660545908772,-1.925394997485126,3.2227151415546045,20.273744084968286,2.7827663546957802e-08,0.1123328866822282,0.319733943815498,0.14581814767761767,25.096167407598003
-17.39658246618667,-2.1982972276314787,-1.1580661930160328,-1.9584912747862642,3.2176926649285513,20.787409490433216,2.784583407377254e-08,0.11099199164315877,0.31409298918453726,0.1410710979675246,24.970438492952727
-17.38906928816778,-2.180755729311774,-1.1473522622002874,-1.9695517298630727,3.2182725973080357,20.380211803154534,2.8055832672852814e-08,0.11295613411469024,0.3174762513958176,0.13951938457283258,24.984923858625027
-17.425794352642328,-2.135719225796644,-1.1154597673474538,-1.8372315735320954,3.2186321992037383,18.84617077940336,2.7044170785445197e-08,0.11815957639271281,0.32776454881466016,0.15925770963800884,24.9939101002465
-17.507680468949722,-2.1555971431054846,-1.311952539375049,-1.9697237945126802,3.225577547137418,17.08977510873139,2.491787376872233e-08,0.11583400048196144,0.2692937360981718,0.13949538028401662,25.16810572649748
-17.41105773966746,-2.2186217903807983,-1.186402658828405,-1.9373340519144036,3.2233276694723467,15.15287999249192,2.7445661302847095e-08,0.10875889814030117,0.30531762255064393,0.1440875681736627,25.111544219646053
-17.23864789038831,-2.370548803169298,-1.020313170930385,-1.9675697525308016,3.2842137782168486,16.081248530033267,3.260996597985936e-08,0.09342943783412636,0.3604820300011868,0.13979618304400535,26.687993382458014
-17.53804876977254,-2.2283199429262783,-1.5347976836408859,-2.2242750368299915,3.198611349543385,18.242216555679914,2.417253490023972e-08,0.10770923587492288,0.2154992857905337,0.10814579193866425,24.49848673055754
