beta_log__,sigma_log__,gamma_log__,kappa_log__,tint_log__,dispersion,beta,sigma,gamma,kappa,tint
-18.53354131383325,-1.2212837720219314,-1.9238138981702286,-1.8191783133511272,3.2800122637857276,11.128283863031838,8.932752009011095e-09,0.29485140187169484,0.14604888301068142,0.16215894004255915,26.57609862145441
-18.248085373710968,-1.0955641164288528,-1.2331301527758889,-1.236768005392218,3.1738715413053042,10.311468012835729,1.1883851517894916e-08,0.3343509408800436,0.2913790876849367,0.2903210192238885,23.89983466916321
-18.243328714163788,-1.0845054353401218,-1.2320894047234374,-1.2475865534590165,3.1756065302074195,10.36933292143855,1.1940513607975217e-08,0.33806894150774863,0.29168249776230676,0.28719709594853,23.941336609368715
-18.25807769709219,-1.0707472909434212,-1.201971658986941,-1.168118387331623,3.168738847748978,9.445431930060693,1.1765695540004292e-08,0.34275228601175245,0.3006009446899868,0.31095148140061524,23.777478418946238
-18.305116733039608,-0.945626947670132,-1.196416902588391,-1.108607258528823,3.2015223805832465,11.558825433232808,1.1225063649056454e-08,0.3884359655222402,0.3022753558786737,0.3300182712834193,24.56990648799035
-18.305286249483867,-0.9457632119230988,-1.1951665655362267,-1.1073840225540126,3.2016534899250035,11.559920614395832,1.1223160977451699e-08,0.3883830391916382,0.30265353833458447,0.33042220851010373,24.573128043440416
-18.36867629883681,-0.6522093941925925,-1.178206943512675,-1.013910376506577,3.1810735392230023,11.823010451133603,1.0533804249006702e-08,0.5208936450787669,0.3078302009906562,0.362797527248732,24.072582546927414
-18.469622094972724,-1.0804368052042685,-1.7304310506770786,-1.589743074428655,3.144231073149456,9.770564600933653,9.522369757878375e-09,0.33944722094448165,0.17720800787269567,0.20397801216973782,23.201828103892144
-18.57714796700683,-0.8122381152565996,-1.741811120458592,-1.483775882175366,3.1823235536681214,9.785394674869668,8.55159546761442e-09,0.4438635359497417,0.17520279972209346,0.2267797760011313,24.102692437821023
-18.609213022439725,-0.7871849989724511,-1.7962963131526868,-1.5251128362142046,3.217176406331315,10.636905367076935,8.281737708106072e-09,0.4551241687213587,0.16591223866763258,0.21759650271436978,24.95755061642875
-18.28630909427779,-1.5142463330490916,-1.6399261716669091,-1.7502923029371422,3.256940822918775,8.825653143790626,1.1438178401884609e-08,0.21997390945495582,0.19399436404273615,0.17372315623936288,25.969968764448527
-17.98501292065366,-1.6874439021709036,-1.1354028774355125,-1.499813282485583,3.305306246893678,8.963140299689462,1.5459951658719115e-08,0.18499177725333288,0.3212926536959774,0.2231718263471077,27.25688764793203
-17.94378897752056,-1.6254925003428273,-1.0244602113555712,-1.4121222467455423,3.299185104785129,9.096738551139685,1.6110590639464598e-08,0.1968147200138413,0.3589901919446279,0.24362570027886737,27.09055396062518
-18.126273382943825,-1.7489956468420413,-1.5184133715888168,-1.8000692045438291,3.2436671519897007,13.561139104874075,1.342330605456148e-08,0.17394856153375374,0.21905917688309692,0.16528744918325297,25.627529684716432
-18.196236534755105,-1.6384540260911975,-1.5067103400715134,-1.675240338258315,3.262305714756539,11.046894735270657,1.2516268801316967e-08,0.19428016230418227,0.22163789330219147,0.18726316756959116,26.10966924180306
-18.346057949646692,-0.8776750696837032,-1.242876359624053,-1.1133290817468242,3.1540093069924695,10.270600720394986,1.0774776435183602e-08,0.4157483749301347,0.2885530408139522,0.32846365654411736,23.429813837036473
