beta_log__,sigma_log__,gamma_log__,kappa_log__,tint_log__,dispersion,beta,sigma,gamma,kappa,tint
-16.00812851880939,-2.0763022534075213,-1.9752415470619635,-2.1920075490275504,3.790012761508142,16.095804398686813,1.1162413814004478e-07,0.12539302762476773,0.13872779890335607,0.11169229563304424,44.256965057999544
-15.990921543026547,-1.8266474952836922,-1.7442617579977908,-1.8464549719928314,3.8007305282005697,20.28825083659616,1.135614720100424e-07,0.16095225749306807,0.17477396683572385,0.15779556565784048,44.73385189995014
-15.943990153162952,-2.3284886521048005,-2.0779143143806182,-2.3519073050839214,3.7650536158816914,14.18454126545923,1.190181120681686e-07,0.09744290598824296,0.12519104926309327,0.09518743748494789,43.16602018204842
-15.573099996537476,-1.6321154372452322,-0.9659667429875697,-1.421705788803859,3.899500859403618,13.539322827135594,1.7246008879704808e-07,0.19551553549913037,0.38061506487717695,0.2413020552929146,49.377796490693164
-15.807681948566588,-2.137916500150745,-1.6349796240566752,-1.9655675622911495,3.7938110698526546,18.670710330043107,1.3639892830538117e-07,0.11790023241509216,0.19495634367812148,0.14007636198941395,44.42538631312507
-15.857206422845294,-2.000512182590277,-1.6496006055771157,-1.993506225606251,3.789396465913395,19.871272295137782,1.2980838662700665e-07,0.1352659846089789,0.19212662760271962,0.13621697970407665,44.22969808851707
-15.785190388951351,-2.1801533683739036,-1.6689643393349165,-2.1262826853749544,3.7804976706058397,19.913519178684542,1.3950151312754896e-07,0.11302419497411742,0.18844212671105107,0.11927987155348461,43.837853118601934
-15.863137230871502,-1.7370759518147338,-1.4716192644436303,-1.6848227114618057,3.814825095299102,15.255558245983188,1.2904079647062469e-07,0.17603438181257527,0.2295534762955461,0.18547731204277376,45.368820468978925
-15.855295008066012,-1.7153596824074333,-1.4364425290702938,-1.6132745212133806,3.807909619455558,14.424466697557746,1.3005674157472527e-07,0.17989900256848218,0.23777212330688233,0.1992341483202,45.05615584536818
-15.838913150295019,-1.8033845990379203,-1.468179741499286,-1.6945947179837921,3.8055228093034317,14.433472166328004,1.3220485966002735e-07,0.16474036348786275,0.23034439014765923,0.1836736535738788,44.94874359250121
-15.899400269780797,-2.14243650049178,-1.8021807301500574,-2.1610574567492025,3.8158698455540017,16.11673805990297,1.2444521353995622e-07,0.11736852588646111,0.16493880871309008,0.1152032341668735,45.41624432445734
-15.850699175210977,-1.6478557265424567,-1.3948079389563295,-1.4806276313343651,3.7710377949159173,15.578035330065356,1.3065583623564606e-07,0.19246215797204708,0.24788064001010582,0.22749486066396538,43.42510781523525
-15.631427560861335,-1.899697846904706,-1.2096823309192413,-1.551758552508354,3.7703683099143466,14.817284535944218,1.6268865400026477e-07,0.14961381867212495,0.29829202253320913,0.21187505261684667,43.39604508647738
-15.700197710315148,-1.814131384937606,-1.2749971006973608,-1.5245934322023413,3.7623186033088136,15.3903535286407,1.5187656622454922e-07,0.16297941329790352,0.2794317783775254,0.21770955256757912,43.04812187429925
-15.619305516110595,-1.9526322829595475,-1.2370951960922356,-1.608539090262314,3.756151849122402,13.707976405763377,1.6467277464798077e-07,0.14190005844246253,0.29022604442466166,0.20017984524669707,42.78347154397527
-15.637459115134625,-1.9618034142499687,-1.2468063816547634,-1.5977270612830394,3.7811796958861033,18.392732174363623,1.6171034189119029e-07,0.14060462375702443,0.28742124645163414,0.20235593832656484,43.86776184075425
