beta_log__,sigma_log__,gamma_log__,kappa_log__,tint_log__,dispersion,beta,sigma,gamma,kappa,tint
-17.80108317210072,-0.7593735024591606,-1.1123375170972274,-0.7889614459769384,3.2279220461879077,37.06504126773924,1.8581801073815695e-08,0.4679595106748755,0.32878951102081544,0.45431638246233574,25.22718155102308
-17.886079438010977,-0.6407539749907635,-1.2144697759121768,-0.7891062978835867,3.155592496318942,40.952853080578954,1.706767628471989e-08,0.5268950085819872,0.29686737880626307,0.4542505786341346,23.46693704700532
-17.92425120366855,-0.7065077032698293,-1.3075223508794842,-0.8656655782026371,3.2054122475773603,41.40749480162806,1.6428450744234886e-08,0.4933641664571351,0.2704894046727714,0.42077140313274647,24.665666281971824
-17.87490756211938,-0.8037718193436219,-1.2767393376194676,-0.8664284296841526,3.143940844474674,29.01238299567255,1.725942333873783e-08,0.4476373686404586,0.2789453658619857,0.4204505394457172,23.19509524515063
-18.083556425244737,-0.727353448585589,-1.6731693554054092,-1.0529795991316682,3.131634603756436,52.12482932726798,1.4009132126334225e-08,0.48318607620115217,0.1876513882390278,0.34889662673169264,22.91140001081254
-18.07398582484742,-0.6966524362017626,-1.6266824782957823,-1.017258236557605,3.12894438839603,43.78428004700022,1.4143851576523957e-08,0.4982504402974766,0.1965806541304489,0.361584962781266,22.849846244142714
-18.191305794817517,-0.2115929530029512,-1.6488167544058592,-0.9217127174454697,3.1508855348148757,28.52374891274277,1.2578135667135031e-08,0.809294051244028,0.19227728532369714,0.39783707474502705,23.356738631015876
-18.173806132866574,-0.18194534199282128,-1.552409532105883,-0.849300412420725,3.2329438437198443,30.615043807678006,1.2800186025726373e-08,0.8336469046489977,0.21173717116424315,0.42771405074401203,25.354185977426795
-18.09332434781283,-0.4249063678350389,-1.4842822321923939,-0.8676328176715891,3.249410543743731,28.920299522968694,1.3872958159580572e-08,0.6538310018760987,0.2266649751248572,0.41994445868666563,25.775142119636048
-17.91798600673718,-0.9989784893980798,-1.468457562277688,-1.0321796292550969,3.1882201898910494,46.875340996446916,1.6531701328307673e-08,0.3682554259243386,0.23028040457855975,0.35622966516924454,24.24523710110572
-18.063866859036402,-0.909232247125859,-1.7305360014795332,-1.1559013768300017,3.1939424340860154,40.34868673867392,1.4287699294713939e-08,0.4028333818267553,0.17718941072597783,0.3147736792900881,24.384371970559236
-18.067864502956525,-0.8422656093011757,-1.6825250707752575,-1.1011104267930134,3.2058788650399253,44.82527976435233,1.4230696175496999e-08,0.4307335431974354,0.18590396221805974,0.332501659875137,24.677178398253155
-18.058126371588674,-0.5502290498043744,-1.5105237726299323,-0.9274882047838412,3.1317821897973928,42.27760216666223,1.4369953516959145e-08,0.5768176752726232,0.2207943016559295,0.3955459941789878,22.914781663169112
-17.914932100654195,-1.0914958088026971,-1.554924835018968,-1.1164891642071002,3.1362351043329415,42.46806719945467,1.6582264760244834e-08,0.33571395406114796,0.21120525728351267,0.3274273226169801,23.01704674737617
-18.01241484167077,-0.9830010504947027,-1.6579301955455419,-1.124032805387405,3.1993839449297314,35.724571323342275,1.5042070800926696e-08,0.37418645968605596,0.19053293817694447,0.32496662137529075,24.51742146187922
-18.041897097212395,-0.6216420962941337,-1.558232978751375,-0.9810860718363662,3.078185211705478,32.970165151690054,1.4605070161044946e-08,0.537061805908694,0.21050771435765622,0.3749037053064343,21.71895131073255
-17.821570644699666,-1.269777646745052,-1.4795692542721919,-1.128173379019503,3.161851527721308,35.27605270203545,1.8204980167836048e-08,0.280894072546383,0.22773576346676724,0.3236238549814786,23.61427796761212
-17.841298273379255,-1.225212321299136,-1.4853381145561344,-1.1290286607888722,3.1699380620416786,33.53290615978047,1.784935839937704e-08,0.29369533592784797,0.22642576988366683,0.32334718373098387,23.806009815120376
-18.02340737932238,-0.8652840578578505,-1.6039330056356071,-1.0595867538702088,3.198733860775188,44.54548618457453,1.4877625761335796e-08,0.4209319666107152,0.2011040173279355,0.3465990114394342,24.50148825420063
-17.94878594540351,-0.8805375017144874,-1.4806192403066845,-1.0199374703434185,3.15552982336842,43.54576582812004,1.6030287339065916e-08,0.4145600250617487,0.22749676958764734,0.36061748875582256,23.46546635090779
-17.9761410115557,-1.0197999037223455,-1.6205356262487376,-1.1034893120899376,3.128319837601258,40.72945317167182,1.5597721180168575e-08,0.3606671010976734,0.19779272772884765,0.331711616648942,22.83557981003063
-17.869901302055744,-0.756015262685962,-1.2500243830435174,-0.8662163092737737,3.186090459974201,36.39118807257732,1.7346045145251023e-08,0.469533672643116,0.28649781108642786,0.4205397350464577,24.19365624045793
-17.87220033301282,-0.7765780430523213,-1.259286442588915,-0.8727504999878238,3.1846551291419254,37.24937811190429,1.73062118570057e-08,0.45997734392342127,0.2838565021629773,0.41780080630123606,24.15895524936924
-17.84570200696258,-1.1158192384251389,-1.37030525545231,-1.0047454596438912,3.237321653982668,43.15270520782793,1.7770927401712248e-08,0.32764674811331185,0.2540294038556788,0.36613781979487736,25.465425107246226
-17.836829141033164,-0.9596694840153115,-1.3065171007699394,-0.9379370844287059,3.1305123578108667,40.29578478707056,1.7929308064102554e-08,0.3830194591104203,0.2707614508907854,0.39143449935645286,22.88570220736801
-17.83043006505928,-0.9636447901051379,-1.283117974473651,-0.924019957494938,3.1640923632658993,44.09265922538184,1.8044406939029394e-08,0.3814998619551989,0.277171737350721,0.3969202272134096,23.667253013057053
-17.682507474475845,-1.4049783663872688,-1.2738789212606283,-1.0973271949857928,3.2824654035424095,33.59470581245699,2.0921102999965456e-08,0.24537236468622056,0.2797444080015111,0.3337619732563438,26.64137353707071
